Country Name,"Series Name","Time","Value"
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2006","4.84190083"
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2007","4.44493246"
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2008","4.46634817"
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2009","4.37870121"
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2010","4.1531949"
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2011","4.35706949"
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2012","4.71025944"
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2013","4.91730928"
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2014","5.02518845"
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2015","5.33657265"
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2016","5.36399841"
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2017","5.63305616"
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2018","4.947577"
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2019","4.73997355"
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2020",""
"Egypt, Arab Rep.","Current health expenditure (% of GDP)","2021",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1960",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1961",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1962",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1963",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1964",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1965",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1966",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1967",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1968",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1969",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1970",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1971",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1972",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1973",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1974",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1975","46.0973370064279"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1976","34.3373493975904"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1977","26.5871121718377"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1978","34.072759538598"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1979","35.6797020484171"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1980",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1981","33.379855780414"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1982","35.0369458128079"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1983","30.6526390870185"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1984","34.84302624807"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1985","32.2094468614046"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1986","26.7750451577046"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1987","25.706289978678"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1988","27.8651431157371"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1989","27.9748498498498"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1990","23.9529931382601"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1991","20.6393244873341"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1992","19.2211934956819"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1993","18.6388297507039"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1994","19.7551975519755"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1995","20.4500570220578"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1996","20.6065901148278"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1997","19.9293286219081"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1998",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","1999",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2000",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2001",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2002","14.1982599110271"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2003","14.6422419979905"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2004","13.6136180859619"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2005","10.116209694877"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2006","9.77071740426616"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2007","8.95030601168416"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2008","9.73867180581259"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2009","8.26845775740752"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2010","8.05479387777247"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2011","7.00501477567834"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2012",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2013",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2014",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2015","6.8490016570956"
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2016",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2017",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2018",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2019",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2020",""
"Egypt, Arab Rep.","Customs and other import duties (% of tax revenue)","2021",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1960",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1961",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1962",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1963",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1964",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1965",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1966",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1967",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1968",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1969",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1970",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1971",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1972",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1973",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1974",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1975",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1976",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1977",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1978",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1979",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1980",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1981",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1982",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1983",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1984",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1985",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1986",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1987",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1988",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1989",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1990",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1991","39.0200004577637"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1992","38.4599990844727"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1993","35.2900009155273"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1994","35.1800003051758"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1995","33.9900016784668"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1996","32.7200012207031"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1997","31.3799991607666"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1998","29.7999992370605"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","1999","28.7000007629395"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2000","29.6299991607666"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2001","28.5400009155273"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2002","27.5200004577637"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2003","29.8700008392334"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2004","31.8299999237061"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2005","30.9400005340576"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2006","31.2299995422363"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2007","31.7600002288818"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2008","31.6900005340576"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2009","29.9599990844727"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2010","28.2800006866455"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2011","29.2399997711182"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2012","27.0699996948242"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2013","27.9599990844727"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2014","27.5499992370605"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2015","25.8199996948242"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2016","25.5699996948242"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2017","25.0499992370605"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2018","21.6599998474121"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2019","20.6200008392334"
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2020",""
"Egypt, Arab Rep.","Employment in agriculture (% of total employment) (modeled ILO estimate)","2021",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1960",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1961",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1962",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1963",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1964",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1965",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1966",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1967",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1968",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1969",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1970",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1971",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1972",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1973",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1974",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1975",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1976",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1977",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1978",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1979",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1980",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1981",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1982",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1983",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1984",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1985",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1986",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1987",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1988",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1989",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1990",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1991","21.3400001525879"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1992","21.4699993133545"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1993","21.6800003051758"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1994","21.4899997711182"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1995","21.8899993896484"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1996","22.0900001525879"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1997","22.3099994659424"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1998","22.25"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","1999","22.5799999237061"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2000","21.2999992370605"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2001","21.2700004577637"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2002","20.5599994659424"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2003","19.75"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2004","19.9599990844727"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2005","21.5100002288818"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2006","22.1100006103516"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2007","22.1599998474121"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2008","22.9099998474121"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2009","23.7600002288818"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2010","25.3799991607666"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2011","23.5699996948242"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2012","24.8600006103516"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2013","24.1100006103516"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2014","24.3999996185303"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2015","25.0799999237061"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2016","25.5"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2017","26.5599994659424"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2018","26.8700008392334"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2019","26.9400005340576"
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2020",""
"Egypt, Arab Rep.","Employment in industry (% of total employment) (modeled ILO estimate)","2021",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1960",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1961",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1962",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1963",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1964",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1965",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1966",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1967",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1968",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1969",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1970",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1971",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1972",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1973",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1974",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1975",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1976",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1977",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1978",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1979",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1980",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1981",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1982",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1983",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1984",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1985",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1986",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1987",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1988",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1989",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1990",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1991","39.6399993896484"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1992","40.0699996948242"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1993","43.0200004577637"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1994","43.3300018310547"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1995","44.1100006103516"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1996","45.189998626709"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1997","46.310001373291"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1998","47.9500007629395"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","1999","48.7200012207031"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2000","49.0699996948242"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2001","50.189998626709"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2002","51.9199981689453"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2003","50.3800010681152"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2004","48.2099990844727"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2005","47.5499992370605"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2006","46.6599998474121"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2007","46.0800018310547"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2008","45.4000015258789"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2009","46.2900009155273"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2010","46.3400001525879"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2011","47.189998626709"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2012","48.0699996948242"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2013","47.9300003051758"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2014","48.0499992370605"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2015","49.0999984741211"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2016","48.9199981689453"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2017","48.3899993896484"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2018","51.4700012207031"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2019","52.439998626709"
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2020",""
"Egypt, Arab Rep.","Employment in services (% of total employment) (modeled ILO estimate)","2021",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1960",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1961",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1962",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1963",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1964",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1965",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1966",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1967",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1968",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1969",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1970",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1971",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1972",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1973",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1974",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1975",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1976",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1977",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1978",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1979",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1980",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1981",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1982",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1983",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1984",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1985",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1986",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1987",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1988",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1989",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1990",""
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1991","42.3380012512207"
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1992","42.9809989929199"
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1993","42.6599998474121"
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1994","43.5369987487793"
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1995","42.6300010681152"
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1996","43.023998260498"
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1997","42.7350006103516"
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1998","42.3059997558594"
"Egypt, Arab Rep.","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","1999","43.742000579834"
